X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	
413.55	170	NaN	126.46	571.44	NaN	456.8	322.66	NaN	720.87	296.87	NaN
413.54	164.82	NaN	126.46	571.44	NaN	458.15	321.94	NaN	720.87	296.87	NaN
413.25	161.1	NaN	126.52	571.43	NaN	460.66	320.59	NaN	720.87	296.87	NaN
413.16	157.79	NaN	126.52	571.43	NaN	461.5	321.08	NaN	720.79	296.9	NaN
412.87	154.23	NaN	126.46	571.44	NaN	463	321.74	NaN	720.79	296.9	NaN
412.66	150.63	NaN	126.52	571.43	NaN	464.7	322.16	NaN	720.79	296.9	NaN
412.54	147.38	NaN	126.52	571.52	NaN	466.95	321.5	NaN	720.87	296.87	NaN
412.72	143.84	NaN	126.59	571.68	NaN	470.88	320.12	NaN	720.87	296.87	NaN
412.49	139.81	NaN	126.59	571.68	NaN	473.58	320.49	NaN	720.87	296.87	NaN
412.45	136.4	NaN	126.52	571.43	NaN	477.71	320.77	NaN	720.87	296.87	NaN
412.43	133.4	NaN	126.52	571.43	NaN	480	321.12	NaN	720.87	296.87	NaN
412.7	129.51	NaN	126.35	571.23	NaN	482.13	321.37	NaN	720.82	296.79	NaN
412.6	126.55	NaN	126.35	571.23	NaN	484.44	321.21	NaN	720.82	296.79	NaN
412.12	124.47	NaN	126.41	571.32	NaN	486.92	321.18	NaN	720.82	296.79	NaN
412.76	122.43	NaN	126.43	571.39	NaN	489.43	321.32	NaN	720.82	296.79	NaN
413.02	119.18	NaN	126.4	571.12	NaN	491.63	321.53	NaN	720.82	296.79	NaN
412.46	115.5	NaN	126.37	571.3	NaN	493.75	321.86	NaN	720.82	296.79	NaN
412.65	110.41	NaN	126.37	571.3	NaN	495.95	321.46	NaN	720.82	296.79	NaN
412.14	107.3	NaN	126.4	571.13	NaN	498.11	321.22	NaN	720.82	296.79	NaN
411.96	104.38	NaN	126.4	571.13	NaN	501.86	321.14	NaN	720.82	296.79	NaN
412.28	101.23	NaN	126.43	571.3	NaN	503.74	321.17	NaN	720.82	296.79	NaN
412.5	97.476	NaN	126.41	571.23	NaN	505.81	321.46	NaN	720.82	296.79	NaN
412.04	93.739	NaN	126.41	571.23	NaN	507.76	321.4	NaN	720.82	296.79	NaN
412.05	90.025	NaN	126.46	571.49	NaN	510.21	321.19	NaN	720.82	296.79	NaN
412.23	86.359	NaN	126.4	571.5	NaN	512.41	321.41	NaN	720.82	296.79	NaN
412.42	82.744	NaN	126.34	571.14	NaN	515.95	321.46	NaN	720.82	296.79	NaN
412.11	78.75	NaN	126.4	571.12	NaN	517.84	321.47	NaN	720.82	296.79	NaN
412.08	74.205	NaN	126.4	571.4	NaN	520.57	321.24	NaN	720.82	296.79	NaN
412.03	70.846	NaN	126.45	571.39	NaN	523.37	321.29	NaN	720.82	296.79	NaN
411.87	66.652	NaN	126.45	571.39	NaN	526.44	321.63	NaN	720.82	296.79	NaN
411.95	62	NaN	126.45	571.39	NaN	528.58	321.63	NaN	720.82	296.79	NaN
411.83	58.244	NaN	126.42	571.28	NaN	530.71	322.14	NaN	720.82	296.79	NaN
411.23	54.953	NaN	126.42	571.28	NaN	533.05	321.81	NaN	720.82	296.79	NaN
411.09	51.163	NaN	126.42	571.28	NaN	536.62	321.16	NaN	720.82	296.79	NaN
411.4	47.978	NaN	126.36	571.29	NaN	539.08	321.33	NaN	720.82	296.79	NaN
411.11	48.255	NaN	126.34	571.14	NaN	541.58	321.63	NaN	720.82	296.79	NaN
411.17	48.217	NaN	126.4	571.13	NaN	544.14	321.43	NaN	720.82	296.79	NaN
410.63	48.579	NaN	126.4	571.13	NaN	547.07	321.1	NaN	720.82	296.79	NaN
410.42	48.211	NaN	126.4	571.13	NaN	549.79	321.15	NaN	720.82	296.79	NaN
410.57	48.189	NaN	126.45	571.11	NaN	552.27	321.46	NaN	720.82	296.79	NaN
410.86	48.955	NaN	126.45	571.11	NaN	554.24	321.97	NaN	720.82	296.79	NaN
411.49	49.451	NaN	126.51	571.37	NaN	556.55	321.64	NaN	720.82	296.79	NaN
411.86	49	NaN	126.51	571.37	NaN	560.11	321.34	NaN	720.82	296.79	NaN
411.87	49.491	NaN	126.45	571.39	NaN	562.64	321.29	NaN	720.82	296.79	NaN
411.58	49.091	NaN	126.45	571.39	NaN	565.3	321.52	NaN	720.82	296.79	NaN
411.27	49.451	NaN	126.45	571.39	NaN	567.68	321.5	NaN	720.82	296.79	NaN
411.62	49.83	NaN	126.57	571.6	NaN	570.33	321.47	NaN	720.82	296.79	NaN
411.39	48.51	NaN	126.51	571.33	NaN	573.33	321.14	NaN	720.82	296.79	NaN
410.41	47.865	NaN	126.51	571.33	NaN	576.44	321.26	NaN	720.82	296.79	NaN
410.14	47.73	NaN	126.52	571.48	NaN	579.14	321.5	NaN	720.82	296.79	NaN
409.74	47.914	NaN	126.45	571.11	NaN	581.41	321.16	NaN	720.82	296.79	NaN
410	49.968	NaN	126.36	571.93	NaN	584.37	320.8	NaN	720.82	296.79	NaN
409.53	50.271	NaN	126.43	571.26	NaN	587.8	321.06	NaN	720.82	296.79	NaN
408.31	49.154	NaN	126.49	571.24	NaN	590.36	321.61	NaN	720.7	297.1	NaN
407.05	48.618	NaN	126.55	571.24	NaN	592.97	321.31	NaN	720.74	296.7	NaN
406.18	48.649	NaN	126.4	571.6	NaN	596.17	321.33	NaN	720.82	296.79	NaN
405.62	49.121	NaN	126.4	571.6	NaN	599.03	321.62	NaN	720.82	296.79	NaN
403.75	48.51	NaN	126.48	571.18	NaN	601.97	322.24	NaN	720.74	296.7	NaN
402.59	47.482	NaN	126.51	571.51	NaN	604.83	322.35	NaN	720.68	296.57	NaN
401.6	47.667	NaN	126.45	571.29	NaN	607.85	321.74	NaN	720.76	296.66	NaN
399.68	46.711	NaN	126.45	571.29	NaN	610.69	321.23	NaN	720.76	296.66	NaN
397.69	46.846	NaN	126.45	571.29	NaN	613.94	320.61	NaN	720.76	296.66	NaN
396.12	46.976	NaN	126.45	571.58	NaN	616.63	321.14	NaN	720.82	296.79	NaN
394.5	46.5	NaN	126.45	571.58	NaN	619.51	321.57	NaN	720.82	296.79	NaN
392.37	46.789	NaN	126.51	571.61	NaN	622.11	321.63	NaN	720.82	296.79	NaN
390.83	46.971	NaN	126.39	571.59	NaN	625.28	321.67	NaN	720.82	296.79	NaN
388.71	46.686	NaN	126.39	571.59	NaN	628.63	321.53	NaN	720.82	296.79	NaN
386.62	46.564	NaN	126.51	571.56	NaN	630.97	321.94	NaN	720.74	296.7	NaN
384.11	46.571	NaN	126.51	571.56	NaN	633.5	322	NaN	720.74	296.7	NaN
382.53	47.281	NaN	126.59	571.71	NaN	636.16	321.71	NaN	720.82	296.79	NaN
380.9	47.021	NaN	126.45	571.57	NaN	639.33	321.52	NaN	720.82	296.79	NaN
379.34	47.339	NaN	126.52	571.71	NaN	641.38	321.5	NaN	720.82	296.79	NaN
376.42	47.71	NaN	126.59	571.71	NaN	643.81	321.94	NaN	720.82	296.79	NaN
375.09	48.045	NaN	126.52	571.48	NaN	646.82	321.67	NaN	720.82	296.79	NaN
373.26	47.93	NaN	126.52	571.48	NaN	649.77	321.5	NaN	720.82	296.79	NaN
370.94	47.596	NaN	126.52	571.48	NaN	651.79	321.38	NaN	720.82	296.79	NaN
369.61	48.588	NaN	126.52	571.48	NaN	654.58	321.45	NaN	720.82	296.79	NaN
367.39	48.755	NaN	126.47	571.49	NaN	656.55	322.42	NaN	720.74	296.7	NaN
364.82	48.16	NaN	126.47	571.49	NaN	658.87	322.43	NaN	720.74	296.7	NaN
362.86	48.304	NaN	126.52	571.48	NaN	662.29	321.46	NaN	720.82	296.79	NaN
361.35	49	NaN	126.57	571.6	NaN	664.96	321.11	NaN	720.82	296.79	NaN
358.1	49.208	NaN	126.57	571.6	NaN	667.06	321.32	NaN	720.82	296.79	NaN
354.83	48.833	NaN	126.57	571.6	NaN	671	321.91	NaN	720.82	296.79	NaN
352.73	48.283	NaN	126.45	571.38	NaN	673.32	321.71	NaN	720.82	296.79	NaN
350.07	48.8	NaN	126.45	571.38	NaN	675.94	321.45	NaN	720.82	296.79	NaN
346.72	49	NaN	126.45	571.38	NaN	678.51	321.37	NaN	720.82	296.79	NaN
345.68	49.28	NaN	126.46	571.49	NaN	681.1	322	NaN	720.82	296.79	NaN
343.02	48.979	NaN	126.52	571.48	NaN	683.03	323	NaN	720.82	296.79	NaN
340.21	49.059	NaN	126.45	571.38	NaN	685.69	321.73	NaN	720.82	296.79	NaN
338.47	49.415	NaN	126.45	571.38	NaN	688.24	321.4	NaN	720.82	296.79	NaN
335.53	49.472	NaN	126.53	571.73	NaN	691	321.34	NaN	720.82	296.79	NaN
332.96	49.446	NaN	126.53	571.73	NaN	693.26	321.74	NaN	720.82	296.79	NaN
330.72	49.448	NaN	126.53	571.73	NaN	695.63	321.91	NaN	720.82	296.79	NaN
328	50	NaN	126.52	571.48	NaN	697.94	321.76	NaN	720.82	296.79	NaN
325.16	50	NaN	126.52	571.48	NaN	700.74	321.97	NaN	720.82	296.79	NaN
322.94	49.774	NaN	126.55	571.55	NaN	702.61	322.42	NaN	720.82	296.79	NaN
320.98	49.831	NaN	126.55	571.55	NaN	704.72	322.19	NaN	720.82	296.79	NaN
317.33	49.729	NaN	126.51	571.37	NaN	706.69	322.46	NaN	720.82	296.79	NaN
314.77	49.943	NaN	126.45	571.38	NaN	708.7	322.27	NaN	720.82	296.79	NaN
312.18	49.706	NaN	126.46	571.49	NaN	711.56	321.71	NaN	720.82	296.79	NaN
309.59	50.063	NaN	126.46	571.49	NaN	713.58	321.83	NaN	720.82	296.79	NaN
306.8	50.029	NaN	126.52	571.48	NaN	715.82	322.24	NaN	720.82	296.79	NaN
304.13	50.067	NaN	126.52	571.48	NaN	717.62	322	NaN	720.82	296.79	NaN
301.11	50.415	NaN	126.46	571.49	NaN	719.5	321.82	NaN	720.82	296.79	NaN
297.97	50.622	NaN	126.46	571.49	NaN	721.94	321.56	NaN	720.82	296.79	NaN
295.08	50.714	NaN	126.46	571.49	NaN	724.26	321.76	NaN	720.82	296.79	NaN
292.11	50.553	NaN	126.46	571.49	NaN	726.31	322.5	NaN	720.82	296.79	NaN
289.45	50.204	NaN	126.51	571.37	NaN	727.93	322.38	NaN	720.82	296.79	NaN
286.93	50.433	NaN	126.51	571.37	NaN	730.96	321.33	NaN	720.82	296.79	NaN
284.53	50.439	NaN	126.46	571.49	NaN	730	321.76	NaN	720.82	296.79	NaN
282.6	50.651	NaN	126.46	571.49	NaN	729.71	322.29	NaN	720.82	296.79	NaN
278.39	50.163	NaN	126.55	571.45	NaN	730.09	322.58	NaN	720.83	296.97	NaN
275.47	50.094	NaN	126.53	571.31	NaN	731.04	322.04	NaN	720.83	296.97	NaN
271.75	50.309	NaN	126.57	571.45	NaN	731.41	321.78	NaN	720.83	296.97	NaN
267.61	50.261	NaN	126.58	571.56	NaN	731.36	321.61	NaN	720.83	296.97	NaN
265.04	50.538	NaN	126.57	571.45	NaN	731.1	321.68	NaN	720.83	296.97	NaN
261.71	51.571	NaN	126.52	571.55	NaN	730.94	321.56	NaN	720.76	296.86	NaN
259.3	51.85	NaN	126.58	571.56	NaN	730.27	321.61	NaN	720.76	296.86	NaN
256.27	52.152	NaN	126.57	571.45	NaN	730.25	321.25	NaN	720.76	296.86	NaN
253.31	52.49	NaN	126.51	571.37	NaN	730.38	321.23	NaN	720.76	296.86	NaN
250.54	52.538	NaN	126.51	571.37	NaN	730.36	321.26	NaN	720.83	296.97	NaN
248.06	53.059	NaN	126.44	571.07	NaN	729.79	321.55	NaN	720.83	296.97	NaN
245.81	53.097	NaN	126.41	571.8	NaN	729.71	321.88	NaN	720.83	296.97	NaN
243.61	53.879	NaN	126.48	571.26	NaN	729.56	321.98	NaN	720.83	296.97	NaN
241.53	53.938	NaN	126.48	571.26	NaN	729.76	322.08	NaN	720.83	296.97	NaN
239.97	54.184	NaN	126.48	571.26	NaN	730.05	321.78	NaN	720.83	296.97	NaN
238.21	54.909	NaN	126.54	571.49	NaN	729.82	322.11	NaN	720.83	296.97	NaN
236.61	54.879	NaN	126.48	571.26	NaN	729.82	322.11	NaN	720.83	296.97	NaN
235.45	55.476	NaN	126.54	571.49	NaN	729.9	322.19	NaN	720.76	296.86	NaN
233.74	55.912	NaN	126.48	571.26	NaN	729.7	322.48	NaN	720.76	296.86	NaN
232.83	56.317	NaN	126.48	571.26	NaN	729.8	322.39	NaN	720.83	296.97	NaN
231.35	56.824	NaN	126.48	571.26	NaN	730.15	322.27	NaN	720.83	296.97	NaN
230.35	56.824	NaN	126.57	571.45	NaN	730.18	322.31	NaN	720.83	296.97	NaN
229.29	57.771	NaN	126.51	571.37	NaN	730.17	322.3	NaN	720.83	296.97	NaN
228.21	57.735	NaN	126.48	571.26	NaN	729.92	322.68	NaN	720.83	296.97	NaN
227.12	57.941	NaN	126.48	571.26	NaN	729.92	322.58	NaN	720.83	296.97	NaN
226.24	58.848	NaN	126.48	571.26	NaN	729.91	322.79	NaN	720.83	296.97	NaN
225.24	58.848	NaN	126.48	571.26	NaN	729.92	322.68	NaN	720.76	296.86	NaN
224.71	59.405	NaN	126.48	571.26	NaN	729.92	322.68	NaN	720.76	296.86	NaN
223.62	59.59	NaN	126.42	571.28	NaN	729.73	322.83	NaN	720.76	296.86	NaN
223.05	60.077	NaN	126.48	571.26	NaN	729.63	322.82	NaN	720.76	296.86	NaN
221.94	60.531	NaN	126.49	571.46	NaN	729.95	322.83	NaN	720.76	296.86	NaN
221.61	60.667	NaN	126.49	571.46	NaN	729.86	322.44	NaN	720.83	296.97	NaN
220.8	61.341	NaN	126.49	571.46	NaN	729.98	322.8	NaN	720.76	296.86	NaN
220	61.325	NaN	126.52	571.57	NaN	729.98	322.8	NaN	720.83	296.97	NaN
219.26	61.903	NaN	126.53	571.73	NaN	729.89	322.49	NaN	720.77	296.84	NaN
218.71	62.171	NaN	126.46	571.49	NaN	730.07	322.81	NaN	720.77	296.84	NaN
218.4	62.535	NaN	126.46	571.49	NaN	730.03	322.45	NaN	720.77	296.84	NaN
217.79	63.026	NaN	126.4	571.05	NaN	730.03	322.45	NaN	720.77	296.84	NaN
217.16	63.132	NaN	126.46	571.49	NaN	729.95	322.88	NaN	720.83	296.97	NaN
216.74	63.429	NaN	126.33	571.51	NaN	729.88	322.88	NaN	720.83	296.97	NaN
216.82	63.641	NaN	126.36	570.98	NaN	729.94	322.42	NaN	720.7	296.73	NaN
216.02	63.878	NaN	126.41	571.41	NaN	730.1	322.46	NaN	720.7	296.73	NaN
215.54	64.333	NaN	126.46	571.49	NaN	730.03	322.45	NaN	720.83	296.97	NaN
215.24	64.488	NaN	126.45	571.38	NaN	730.03	322.45	NaN	720.83	296.97	NaN
215.05	64.512	NaN	126.46	571.49	NaN	730.03	322.45	NaN	720.76	296.86	NaN
214.37	65.395	NaN	126.46	571.49	NaN	730.03	322.45	NaN	720.76	296.86	NaN
213.85	65.515	NaN	126.52	571.57	NaN	730.03	322.45	NaN	720.76	296.86	NaN
213.61	65.636	NaN	126.52	571.57	NaN	730.03	322.45	NaN	720.76	296.86	NaN
212.97	66.436	NaN	126.46	571.49	NaN	730.03	322.45	NaN	720.76	296.86	NaN
212.8	66.415	NaN	126.46	571.49	NaN	729.79	322.62	NaN	720.76	296.86	NaN
212.79	66.553	NaN	126.51	571.56	NaN	730.03	322.45	NaN	720.9	296.9	NaN
212.79	66.553	NaN	126.51	571.56	NaN	730.03	322.45	NaN	720.76	296.86	NaN
212.1	67.282	NaN	126.45	571.11	NaN	730.03	322.45	NaN	720.68	296.86	NaN
211.61	67.368	NaN	126.5	571.69	NaN	730.03	322.45	NaN	720.76	296.86	NaN
211.7	67.541	NaN	126.45	571.11	NaN	729.65	322.7	NaN	720.76	296.86	NaN
211.37	67.857	NaN	126.45	571.11	NaN	730.03	322.45	NaN	720.76	296.86	NaN
211.31	67.686	NaN	126.45	571.11	NaN	730	321.93	NaN	720.76	296.66	NaN
211.4	68.571	NaN	126.45	571.11	NaN	729.97	322.41	NaN	720.79	296.9	NaN
210.92	68.079	NaN	126.39	571.45	NaN	730.15	322.24	NaN	720.87	296.87	NaN
210.71	69.158	NaN	126.51	571.09	NaN	730.05	322.25	NaN	720.79	296.9	NaN
210.5	68.75	NaN	126.57	571.64	NaN	729.87	322.42	NaN	720.79	296.9	NaN
210.28	69.278	NaN	126.45	571.11	NaN	730.48	321.98	NaN	720.79	296.9	NaN
210.39	69.053	NaN	126.51	571.56	NaN	729.95	322.44	NaN	720.79	296.9	NaN
210.39	69.053	NaN	126.45	571.11	NaN	730.24	321.93	NaN	720.71	296.82	NaN
209.81	70.222	NaN	126.45	571.11	NaN	729.98	322.51	NaN	720.66	296.97	NaN
209.61	69.944	NaN	126.51	571.56	NaN	730.41	321.95	NaN	720.74	296.7	NaN
209.6	70.4	NaN	126.45	571.11	NaN	730.41	321.95	NaN	720.82	296.79	NaN
209.31	70.556	NaN	126.44	571.7	NaN	730.16	322.29	NaN	720.82	296.79	NaN
209.24	70.649	NaN	126.45	571.11	NaN	730.27	321.82	NaN	720.82	296.79	NaN
209.19	70.889	NaN	126.48	571.18	NaN	730.08	322.36	NaN	720.79	296.9	NaN
209.2	70.743	NaN	126.42	570.98	NaN	730.32	321.98	NaN	720.79	296.9	NaN
208.89	71.371	NaN	126.42	570.98	NaN	730.32	321.98	NaN	720.79	296.9	NaN
208.89	71.371	NaN	126.45	571.11	NaN	730.2	322.05	NaN	720.79	296.9	NaN
208.76	71.568	NaN	126.45	571.11	NaN	730.13	322.05	NaN	720.79	296.9	NaN
208.35	71.838	NaN	126.45	571.11	NaN	730.05	322.12	NaN	720.79	296.9	NaN
208.36	71.917	NaN	126.51	571.2	NaN	730.33	321.95	NaN	720.76	296.86	NaN
208.34	72.316	NaN	126.4	571.13	NaN	730.29	322.03	NaN	720.68	296.79	NaN
208.34	72.316	NaN	126.45	571.39	NaN	730.29	322.03	NaN	720.68	296.79	NaN
208.24	72.658	NaN	126.51	571.37	NaN	730.29	322.03	NaN	720.68	296.79	NaN
208.24	72.73	NaN	126.51	571.37	NaN	730.38	322.15	NaN	720.68	296.79	NaN
208.19	72.833	NaN	126.45	571.38	NaN	730.67	322.85	NaN	720.68	296.79	NaN
208.27	72.838	NaN	126.45	571.38	NaN	731.13	323.26	NaN	720.68	296.79	NaN
207.82	73.385	NaN	126.45	571.38	NaN	731.29	324.16	NaN	720.74	296.7	NaN
207.9	73.333	NaN	126.45	571.38	NaN	731.59	323.98	NaN	720.74	296.7	NaN
207.74	73.5	NaN	126.51	571.47	NaN	732.05	323.93	NaN	720.74	296.7	NaN
207.64	73.615	NaN	126.51	571.47	NaN	732.31	323.74	NaN	720.74	296.7	NaN
207.63	73.854	NaN	126.51	571.47	NaN	732.29	323.93	NaN	720.74	296.7	NaN
207.37	74.341	NaN	126.45	571.38	NaN	732.45	323.77	NaN	720.73	296.97	NaN
207.38	74.25	NaN	126.45	571.38	NaN	732.45	323.77	NaN	720.73	296.97	NaN
207.28	74.722	NaN	126.45	571.38	NaN	732.46	323.87	NaN	720.73	296.97	NaN
207.28	74.722	NaN	126.45	571.38	NaN	732.46	323.87	NaN	720.73	296.97	NaN
207.19	74.757	NaN	126.4	571.4	NaN	732.38	323.93	NaN	720.73	296.97	NaN
207.29	74.921	NaN	126.45	571.48	NaN	732.29	324.02	NaN	720.73	296.97	NaN
207.17	74.914	NaN	126.45	571.38	NaN	732.07	323.93	NaN	720.73	296.97	NaN
207	75.237	NaN	126.45	571.48	NaN	732.04	323.76	NaN	720.73	296.97	NaN
207	75.237	NaN	126.45	571.48	NaN	732.04	323.76	NaN	720.73	296.97	NaN
206.95	75.512	NaN	126.51	571.47	NaN	731.89	324	NaN	720.76	296.86	NaN
206.95	75.512	NaN	126.51	571.47	NaN	731.96	323.89	NaN	720.76	296.86	NaN
206.95	75.651	NaN	126.45	571.38	NaN	731.79	323.9	NaN	720.82	296.79	NaN
206.74	76.077	NaN	126.45	571.38	NaN	731.79	323.9	NaN	720.66	296.9	NaN
206.9	76	NaN	126.52	571.48	NaN	731.65	324	NaN	720.79	296.9	NaN
206.9	76	NaN	126.46	571.49	NaN	731.57	323.97	NaN	720.79	296.9	NaN
206.77	76.231	NaN	126.46	571.49	NaN	731.57	323.97	NaN	720.79	296.9	NaN
206.59	76.568	NaN	126.46	571.49	NaN	731.55	324.07	NaN	720.79	296.9	NaN
206.54	76.757	NaN	126.46	571.49	NaN	731.5	324.18	NaN	720.79	296.9	NaN
206.63	76.632	NaN	126.52	571.48	NaN	731.61	324.29	NaN	720.79	296.9	NaN
206.44	76.974	NaN	126.52	571.48	NaN	731.61	324.29	NaN	720.79	296.9	NaN
206.39	77.079	NaN	126.52	571.48	NaN	731.61	324.29	NaN	720.79	296.9	NaN
206.51	76.805	NaN	126.52	571.48	NaN	731.61	324.29	NaN	720.79	296.9	NaN
206.14	77.111	NaN	126.46	571.49	NaN	731.61	324.29	NaN	720.79	296.9	NaN
205.31	77.744	NaN	126.46	571.49	NaN	731.48	324.38	NaN	720.79	296.9	NaN
204.05	79.757	NaN	126.46	571.49	NaN	731.48	324.38	NaN	720.79	296.9	NaN
202.43	81.324	NaN	126.46	571.49	NaN	731.48	324.38	NaN	720.79	296.9	NaN
199.41	82.568	NaN	126.52	571.48	NaN	731.48	324.38	NaN	720.79	296.9	NaN
196.66	83.531	NaN	126.52	571.48	NaN	731.48	324.38	NaN	720.79	296.9	NaN
194.03	85	NaN	126.52	571.48	NaN	731.37	324.43	NaN	720.79	296.9	NaN
191.41	86.27	NaN	126.52	571.48	NaN	731.43	324.32	NaN	720.79	296.9	NaN
188.09	87.382	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
186	88.229	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
182.84	90.789	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
179.31	92.8	NaN	126.49	571.37	NaN	731.21	324.5	NaN	720.79	296.9	NaN
175.05	94.256	NaN	126.49	571.37	NaN	731.21	324.5	NaN	720.79	296.9	NaN
171.24	96.237	NaN	126.49	571.37	NaN	731.21	324.5	NaN	720.79	296.9	NaN
168	98.056	NaN	126.52	571.48	NaN	731.21	324.5	NaN	720.79	296.9	NaN
164.06	99.206	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.73	296.77	NaN
160.63	100.5	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.73	296.77	NaN
157.59	101.76	NaN	126.4	571.5	NaN	731.31	324.38	NaN	720.79	296.9	NaN
154.84	102.37	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
150.98	102.63	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
147.55	103.06	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
144.26	104	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
140.48	104.15	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
136.23	103.94	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
132.44	104.74	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
128.78	104.96	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.73	296.77	NaN
123.87	104.23	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
119.16	104.44	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.7	104.81	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.7	104.81	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.21	105.14	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
116.94	105.45	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
116.94	106.45	NaN	126.4	571.29	NaN	731.31	324.38	NaN	720.79	296.9	NaN
116.86	107.9	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.05	109.08	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.19	110.26	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.03	112.19	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.1	114.71	NaN	126.52	571.48	NaN	731.17	324.68	NaN	720.79	296.9	NaN
117.35	115.69	NaN	126.52	571.48	NaN	731.24	324.71	NaN	720.79	296.9	NaN
116.92	117.56	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117	119.33	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.79	296.9	NaN
117.67	121.06	NaN	126.46	571.49	NaN	731.24	324.71	NaN	720.82	296.79	NaN
117.02	124.28	NaN	126.46	571.49	NaN	731.24	324.71	NaN	720.82	296.79	NaN
116.53	127.45	NaN	126.52	571.48	NaN	731.24	324.71	NaN	720.82	296.79	NaN
116.67	130.08	NaN	126.46	571.49	NaN	731.24	324.71	NaN	720.79	296.9	NaN
116.23	134.14	NaN	126.52	571.48	NaN	731.3	324.63	NaN	720.79	296.9	NaN
116	137.08	NaN	126.52	571.48	NaN	731.3	324.63	NaN	720.79	296.9	NaN
116.22	141.42	NaN	126.4	571.29	NaN	731.31	324.38	NaN	720.82	296.79	NaN
116.4	144.87	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
116.75	149.88	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.82	296.79	NaN
117.75	155.15	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
117.92	159.82	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
117.43	164.25	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
118.09	169.03	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
118.52	172.45	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
119.22	176.61	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.82	296.79	NaN
119.92	179.74	NaN	126.46	571.49	NaN	731.3	324.3	NaN	720.82	296.79	NaN
120.97	183.08	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.82	296.79	NaN
121.49	185.73	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.82	296.79	NaN
121.86	188.76	NaN	126.46	571.49	NaN	731.3	324.3	NaN	720.82	296.79	NaN
122.49	192.06	NaN	126.46	571.49	NaN	731.3	324.3	NaN	720.82	296.79	NaN
123.3	195.11	NaN	126.46	571.49	NaN	731.34	324.21	NaN	720.82	296.79	NaN
123.97	198.24	NaN	126.52	571.48	NaN	731.3	324.3	NaN	720.82	296.79	NaN
123.96	201.57	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
123.92	204.63	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
124	207.33	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
124.03	209.83	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
123.43	212.27	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.82	296.79	NaN
122.87	214.32	NaN	126.52	571.48	NaN	731.31	324.38	NaN	720.82	296.79	NaN
122.64	216.16	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.9	296.76	NaN
122.36	218.51	NaN	126.46	571.49	NaN	731.31	324.38	NaN	720.9	296.76	NaN
